class,model,method,file_path,module
ProductPricelist,product.pricelist,write,C:\Odoo\sh\src\odoo\addons\website_sale\models\product.py,website_sale
ProductPricelist,product.pricelist,unlink,C:\Odoo\sh\src\odoo\addons\website_sale\models\product.py,website_sale
ProductPricelist,product.pricelist,_get_partner_pricelist_multi_search_domain_hook,C:\Odoo\sh\src\odoo\addons\website_sale\models\product.py,website_sale
ProductPricelist,product.pricelist,_get_partner_pricelist_multi_filter_hook,C:\Odoo\sh\src\odoo\addons\website_sale\models\product.py,website_sale
ProductPricelist,product.pricelist,_get_partner_pricelist_multi,C:\Odoo\sh\src\odoo\addons\website_sale\models\product.py,website_sale
ProductTemplate,product.template,_get_combination_info,C:\Odoo\sh\src\odoo\addons\website_sale\models\product.py,website_sale
ProductTemplate,product.template,_get_current_company_fallback,C:\Odoo\sh\src\odoo\addons\website_sale\models\product.py,website_sale
ProductTemplate,product.template,_init_column,C:\Odoo\sh\src\odoo\addons\website_sale\models\product.py,website_sale
ProductTemplate,product.template,_default_website_meta,C:\Odoo\sh\src\odoo\addons\website_sale\models\product.py,website_sale
ProductTemplate,product.template,_compute_website_url,C:\Odoo\sh\src\odoo\addons\website_sale\models\product.py,website_sale
ProductTemplate,product.template,_rating_domain,C:\Odoo\sh\src\odoo\addons\website_sale\models\product.py,website_sale
ProductImage,product.image,create,C:\Odoo\sh\src\odoo\addons\website_sale\models\product_image.py,website_sale
ResConfigSettings,res.config.settings,get_values,C:\Odoo\sh\src\odoo\addons\website_sale\models\res_config_settings.py,website_sale
SaleOrder,sale.order,onchange_partner_id,C:\Odoo\sh\src\odoo\addons\website_sale\models\sale_order.py,website_sale
SaleOrder,sale.order,action_confirm,C:\Odoo\sh\src\odoo\addons\website_sale\models\sale_order.py,website_sale
SaleOrderLine,sale.order.line,get_sale_order_line_multiline_description_sale,C:\Odoo\sh\src\odoo\addons\website_sale\models\sale_order.py,website_sale
Website,website,action_dashboard_redirect,C:\Odoo\sh\src\odoo\addons\website_sale\models\website.py,website_sale
Website,website,get_suggested_controllers,C:\Odoo\sh\src\odoo\addons\website_sale\models\website.py,website_sale
Website,website,_bootstrap_snippet_filters,C:\Odoo\sh\src\odoo\addons\website_sale\models\website.py,website_sale
WabsitePage,website.page,_get_cache_key,C:\Odoo\sh\src\odoo\addons\website_sale\models\website_page.py,website_sale
SaleReport,sale.report,_group_by_sale,C:\Odoo\sh\src\odoo\addons\website_sale\report\sale_report.py,website_sale
SaleReport,sale.report,_select_additional_fields,C:\Odoo\sh\src\odoo\addons\website_sale\report\sale_report.py,website_sale
SaleCoupon,coupon.coupon,_check_coupon_code,C:\Odoo\sh\src\odoo\addons\website_sale_coupon\models\sale_coupon.py,website_sale_coupon
CouponProgram,coupon.program,_filter_programs_from_common_rules,C:\Odoo\sh\src\odoo\addons\website_sale_coupon\models\sale_coupon_program.py,website_sale_coupon
CouponProgram,coupon.program,_check_promo_code,C:\Odoo\sh\src\odoo\addons\website_sale_coupon\models\sale_coupon_program.py,website_sale_coupon
SaleOrder,sale.order,_compute_website_order_line,C:\Odoo\sh\src\odoo\addons\website_sale_coupon\models\sale_order.py,website_sale_coupon
SaleOrder,sale.order,_compute_cart_info,C:\Odoo\sh\src\odoo\addons\website_sale_coupon\models\sale_order.py,website_sale_coupon
SaleOrder,sale.order,_cart_update,C:\Odoo\sh\src\odoo\addons\website_sale_coupon\models\sale_order.py,website_sale_coupon
ResCountry,res.country,get_website_sale_countries,C:\Odoo\sh\src\odoo\addons\website_sale_delivery\models\res_country.py,website_sale_delivery
ResCountry,res.country,get_website_sale_states,C:\Odoo\sh\src\odoo\addons\website_sale_delivery\models\res_country.py,website_sale_delivery
SaleOrder,sale.order,_compute_website_order_line,C:\Odoo\sh\src\odoo\addons\website_sale_delivery\models\sale_order.py,website_sale_delivery
SaleOrder,sale.order,_cart_update,C:\Odoo\sh\src\odoo\addons\website_sale_delivery\models\sale_order.py,website_sale_delivery
SaleOrder,sale.order,_cart_find_product_line,C:\Odoo\sh\src\odoo\addons\website_sale_product_configurator\models\sale_order.py,website_sale_product_configurator
SaleOrder,sale.order,_action_confirm,C:\Odoo\sh\src\odoo\addons\website_sale_slides\models\sale_order.py,website_sale_slides
Channel,slide.channel,create,C:\Odoo\sh\src\odoo\addons\website_sale_slides\models\slide_channel.py,website_sale_slides
Channel,slide.channel,write,C:\Odoo\sh\src\odoo\addons\website_sale_slides\models\slide_channel.py,website_sale_slides
Channel,slide.channel,_filter_add_members,C:\Odoo\sh\src\odoo\addons\website_sale_slides\models\slide_channel.py,website_sale_slides
ProductTemplate,product.template,_get_combination_info,C:\Odoo\sh\src\odoo\addons\website_sale_stock\models\product_template.py,website_sale_stock
ResConfigSettings,res.config.settings,set_values,C:\Odoo\sh\src\odoo\addons\website_sale_stock\models\res_config_settings.py,website_sale_stock
ResConfigSettings,res.config.settings,get_values,C:\Odoo\sh\src\odoo\addons\website_sale_stock\models\res_config_settings.py,website_sale_stock
SaleOrder,sale.order,_cart_update,C:\Odoo\sh\src\odoo\addons\website_sale_stock\models\sale_order.py,website_sale_stock
SaleOrder,sale.order,_website_product_id_change,C:\Odoo\sh\src\odoo\addons\website_sale_stock\models\sale_order.py,website_sale_stock
Website,website,_prepare_sale_order_values,C:\Odoo\sh\src\odoo\addons\website_sale_stock\models\website.py,website_sale_stock
Website,website,sale_get_order,C:\Odoo\sh\src\odoo\addons\website_sale_stock\models\website.py,website_sale_stock
ResUsers,res.users,_check_credentials,C:\Odoo\sh\src\odoo\addons\website_sale_wishlist\models\res_users.py,website_sale_wishlist
Http,ir.http,binary_content,C:\Odoo\sh\src\odoo\addons\website_slides\models\ir_http.py,website_slides
UserGroup,res.groups,write,C:\Odoo\sh\src\odoo\addons\website_slides\models\res_groups.py,website_slides
Users,res.users,create,C:\Odoo\sh\src\odoo\addons\website_slides\models\res_users.py,website_slides
Users,res.users,write,C:\Odoo\sh\src\odoo\addons\website_slides\models\res_users.py,website_slides
Users,res.users,get_gamification_redirection_data,C:\Odoo\sh\src\odoo\addons\website_slides\models\res_users.py,website_slides
ChannelUsersRelation,slide.channel.partner,unlink,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_channel.py,website_slides
Channel,slide.channel,_compute_rating_stats,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_channel.py,website_slides
Channel,slide.channel,_compute_website_url,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_channel.py,website_slides
Channel,slide.channel,_init_column,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_channel.py,website_slides
Channel,slide.channel,create,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_channel.py,website_slides
Channel,slide.channel,write,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_channel.py,website_slides
Channel,slide.channel,toggle_active,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_channel.py,website_slides
Channel,slide.channel,message_post,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_channel.py,website_slides
Channel,slide.channel,_rating_domain,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_channel.py,website_slides
SlidePartnerRelation,slide.slide.partner,create,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_slide.py,website_slides
SlidePartnerRelation,slide.slide.partner,write,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_slide.py,website_slides
Slide,slide.slide,_compute_website_url,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_slide.py,website_slides
Slide,slide.slide,create,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_slide.py,website_slides
Slide,slide.slide,write,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_slide.py,website_slides
Slide,slide.slide,copy,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_slide.py,website_slides
Slide,slide.slide,unlink,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_slide.py,website_slides
Slide,slide.slide,toggle_active,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_slide.py,website_slides
Slide,slide.slide,message_post,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_slide.py,website_slides
Slide,slide.slide,get_access_action,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_slide.py,website_slides
Slide,slide.slide,_notify_get_groups,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_slide.py,website_slides
Slide,slide.slide,_default_website_meta,C:\Odoo\sh\src\odoo\addons\website_slides\models\slide_slide.py,website_slides
Website,website,get_suggested_controllers,C:\Odoo\sh\src\odoo\addons\website_slides\models\website.py,website_slides
SlideChannelInvite,slide.channel.invite,create,C:\Odoo\sh\src\odoo\addons\website_slides\wizard\slide_channel_invite.py,website_slides
Channel,slide.channel,create,C:\Odoo\sh\src\odoo\addons\website_slides_forum\models\slide_channel.py,website_slides_forum
Channel,slide.channel,write,C:\Odoo\sh\src\odoo\addons\website_slides_forum\models\slide_channel.py,website_slides_forum
Survey,survey.survey,_prepare_survey_finished_values,C:\Odoo\sh\src\odoo\addons\website_slides_survey\controllers\survey.py,website_slides_survey
Survey,survey.survey,_prepare_retry_additional_values,C:\Odoo\sh\src\odoo\addons\website_slides_survey\controllers\survey.py,website_slides_survey
SlidePartnerRelation,slide.slide.partner,_compute_field_value,C:\Odoo\sh\src\odoo\addons\website_slides_survey\models\slide_slide.py,website_slides_survey
Slide,slide.slide,create,C:\Odoo\sh\src\odoo\addons\website_slides_survey\models\slide_slide.py,website_slides_survey
Slide,slide.slide,write,C:\Odoo\sh\src\odoo\addons\website_slides_survey\models\slide_slide.py,website_slides_survey
Slide,slide.slide,unlink,C:\Odoo\sh\src\odoo\addons\website_slides_survey\models\slide_slide.py,website_slides_survey
Survey,survey.survey,_check_answer_creation,C:\Odoo\sh\src\odoo\addons\website_slides_survey\models\survey_survey.py,website_slides_survey
SurveyUserInput,survey.user_input,create,C:\Odoo\sh\src\odoo\addons\website_slides_survey\models\survey_user.py,website_slides_survey
SurveyUserInput,survey.user_input,write,C:\Odoo\sh\src\odoo\addons\website_slides_survey\models\survey_user.py,website_slides_survey
ResConfigSettings,res.config.settings,create,C:\Odoo\sh\src\odoo\addons\website_twitter\models\res_config_settings.py,website_twitter
ResConfigSettings,res.config.settings,write,C:\Odoo\sh\src\odoo\addons\website_twitter\models\res_config_settings.py,website_twitter
ResConfigSettings,res.config.settings,get_values,C:\Odoo\sh\src\odoo\addons\website_twitter\models\res_config_settings.py,website_twitter
IrHttp,ir.http,_dispatch,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_http.py,web_editor
IrHttp,ir.http,_get_translation_frontend_modules_name,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_http.py,web_editor
QWeb,ir.qweb,_compile_node,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_qweb.py,web_editor
QWeb,ir.qweb,_compile_directive_tag,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_qweb.py,web_editor
QWeb,ir.qweb,_directives_eval_order,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_qweb.py,web_editor
Field,ir.qweb.field,attributes,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_qweb.py,web_editor
ManyToOne,ir.qweb.field.many2one,attributes,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_qweb.py,web_editor
Contact,ir.qweb.field.contact,attributes,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_qweb.py,web_editor
Date,ir.qweb.field.date,attributes,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_qweb.py,web_editor
DateTime,ir.qweb.field.datetime,attributes,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_qweb.py,web_editor
HTML,ir.qweb.field.html,attributes,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_qweb.py,web_editor
Duration,ir.qweb.field.duration,attributes,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_qweb.py,web_editor
IrTranslation,ir.translation,_get_terms_mapping,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_translation.py,web_editor
IrUiView,ir.ui.view,_render,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_ui_view.py,web_editor
IrUiView,ir.ui.view,read_template,C:\Odoo\sh\src\odoo\addons\web_editor\models\ir_ui_view.py,web_editor
Http,ir.http,session_info,C:\Odoo\sh\src\odoo\addons\web_tour\models\ir_http.py,web_tour
Image,ir.qweb.field.image,from_html,C:\Odoo\sh\src\odoo\addons\web_unsplash\models\ir_qweb.py,web_unsplash
Float,ir.qweb.field.float,__init__,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
Monetary,ir.qweb.field.monetary,__init__,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
Monetary,ir.qweb.field.monetary,_setup_regular_full,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
Monetary,ir.qweb.field.monetary,_setup_related_full,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
Image,ir.qweb.field.image,create,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
Image,ir.qweb.field.image,write,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
Image,ir.qweb.field.image,_process_related,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
Selection,ir.qweb.field.selection,__init__,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
Selection,ir.qweb.field.selection,_setup_regular_base,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
Selection,ir.qweb.field.selection,_setup_related_full,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
Selection,ir.qweb.field.selection,_get_attrs,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
Selection,ir.qweb.field.selection,_setup_attrs,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
Selection,ir.qweb.field.selection,convert_to_column,C:\Odoo\sh\src\odoo\odoo\fields.py,fields.py
DecimalPrecision,decimal.precision,create,C:\Odoo\sh\src\odoo\odoo\addons\base\models\decimal_precision.py,base
DecimalPrecision,decimal.precision,write,C:\Odoo\sh\src\odoo\odoo\addons\base\models\decimal_precision.py,base
DecimalPrecision,decimal.precision,unlink,C:\Odoo\sh\src\odoo\odoo\addons\base\models\decimal_precision.py,base
IrActions,ir.actions.actions,create,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActions,ir.actions.actions,write,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActions,ir.actions.actions,unlink,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsActWindow,ir.actions.act_window,read,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsActWindow,ir.actions.act_window,create,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsActWindow,ir.actions.act_window,unlink,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsActWindow,ir.actions.act_window,_get_readable_fields,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsActWindowView,ir.actions.act_window.view,_auto_init,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsActWindowclose,ir.actions.act_window_close,_get_readable_fields,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsActUrl,ir.actions.act_url,_get_readable_fields,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsServer,ir.actions.server,_get_readable_fields,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsServer,ir.actions.server,_register_hook,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsServer,ir.actions.server,_get_eval_context,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsTodo,ir.actions.todo,create,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsTodo,ir.actions.todo,write,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsTodo,ir.actions.todo,unlink,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsTodo,ir.actions.todo,_name_search,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsActClient,ir.actions.client,_get_default_form_view,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsActClient,ir.actions.client,_get_readable_fields,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions.py,base
IrActionsReport,ir.actions.report,_get_readable_fields,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_actions_report.py,base
IrAttachment,ir.attachment,_auto_init,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_attachment.py,base
IrAttachment,ir.attachment,read_group,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_attachment.py,base
IrAttachment,ir.attachment,_search,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_attachment.py,base
IrAttachment,ir.attachment,_read,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_attachment.py,base
IrAttachment,ir.attachment,write,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_attachment.py,base
IrAttachment,ir.attachment,copy,C:\Odoo\sh\src\odoo\odoo\addons\base\models\ir_attachment.py,base
